"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","seq","zone","lat","long"
"CSU21648","FC-019",2023,36,"2023-09-05","LC","L","Pipiens",9,"0","55.55","0","NE","40.565586","-105.05203"
"CSU21649","FC-066GR",2023,36,"2023-09-05","LC","G","Pipiens",3,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21650","FC-014",2023,36,"2023-09-05","LC","L","Pipiens",1,"0","55.55","0","NE","40.56359","-105.006562"
"CSU21651","FC-066",2023,36,"2023-09-05","LC","L","Tarsalis",5,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21652","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21653","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21654","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21655","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",29,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21619","FC-062",2023,35,"2023-08-31","LC","L","Tarsalis",3,"0","55.55","0","SW","40.54278","-105.08741"
"CSU21620","FC-062",2023,35,"2023-08-31","LC","L","Pipiens",1,"1","36.66182","0","SW","40.54278","-105.08741"
"CSU21621","FC-089GR",2023,35,"2023-08-31","LC","G","Pipiens",31,"0","55.55","0","SW","40.53631","-105.10056"
"CSU21622","FC-057",2023,35,"2023-08-31","LC","L","Tarsalis",2,"0","55.55","0","SW","40.48439","-105.10524"
"CSU21623","FC-093",2023,35,"2023-08-31","LC","L","Tarsalis",3,"0","55.55","0","SW","40.53186","-105.08825"
"CSU21624","FC-093",2023,35,"2023-08-31","LC","L","Pipiens",1,"0","55.55","0","SW","40.53186","-105.08825"
"CSU21625","FC-071",2023,35,"2023-08-31","LC","L","Tarsalis",3,"0","55.55","0","SW","40.52733","-105.10821"
"CSU21626","FC-071",2023,35,"2023-08-31","LC","L","Pipiens",1,"0","55.55","0","SW","40.52733","-105.10821"
"CSU21627","FC-037",2023,35,"2023-08-31","LC","L","Tarsalis",8,"0","55.55","0","SW","40.51668","-105.09808"
"CSU21628","FC-037",2023,35,"2023-08-31","LC","L","Pipiens",2,"0","55.55","0","SW","40.51668","-105.09808"
"CSU21629","FC-068",2023,35,"2023-08-31","LC","L","Tarsalis",4,"0","55.55","0","SW","40.516","-105.08547"
"CSU21630","FC-029",2023,35,"2023-08-31","LC","L","Tarsalis",1,"0","55.55","0","SE","40.51011","-105.06935"
"CSU21631","FC-054",2023,35,"2023-08-31","LC","L","Tarsalis",2,"0","55.55","0","SE","40.49998","-105.0632"
"CSU21632","FC-001",2023,35,"2023-08-31","LC","L","Tarsalis",10,"0","55.55","0","SW","40.49087","-105.08257"
"CSU21633","FC-001",2023,35,"2023-08-31","LC","L","Pipiens",2,"0","55.55","0","SW","40.49087","-105.08257"
"CSU21634","FC-029GR",2023,35,"2023-08-31","LC","G","Pipiens",43,"1","21.12111","0","SE","40.51101","-105.06937"
"CSU21590","FC-049",2023,35,"2023-08-30","LC","L","Tarsalis",4,"0","55.55","0","NW","40.57324","-105.13949"
"CSU21591","FC-049",2023,35,"2023-08-30","LC","L","Pipiens",5,"0","55.55","0","NW","40.57324","-105.13949"
"CSU21592","FC-058",2023,35,"2023-08-30","LC","L","Tarsalis",2,"0","55.55","0","SW","40.54884","-105.12533"
"CSU21593","FC-058",2023,35,"2023-08-30","LC","L","Pipiens",3,"0","55.55","0","SW","40.54884","-105.12533"
"CSU21594","FC-090GR",2023,35,"2023-08-30","LC","G","Pipiens",42,"0","55.55","0","NW","40.58196","-105.11136"
"CSU21595","FC-073",2023,35,"2023-08-30","LC","L","Tarsalis",2,"0","55.55","0","NW","40.58605","-105.08889"
"CSU21596","FC-073",2023,35,"2023-08-30","LC","L","Pipiens",2,"0","55.55","0","NW","40.58605","-105.08889"
"CSU21597","FC-041",2023,35,"2023-08-30","LC","L","Tarsalis",9,"0","55.55","0","NW","40.58794","-105.10486"
"CSU21598","FC-041",2023,35,"2023-08-30","LC","L","Pipiens",9,"0","55.55","0","NW","40.58794","-105.10486"
"CSU21599","FC-061",2023,35,"2023-08-30","LC","L","Tarsalis",10,"0","55.55","0","NW","40.5688","-105.09165"
"CSU21600","FC-061",2023,35,"2023-08-30","LC","L","Pipiens",15,"0","55.55","0","NW","40.5688","-105.09165"
"CSU21601","FC-052",2023,35,"2023-08-30","LC","L","Tarsalis",4,"0","55.55","0","NW","40.56163","-105.08703"
"CSU21602","FC-052",2023,35,"2023-08-30","LC","L","Pipiens",1,"0","55.55","0","NW","40.56163","-105.08703"
"CSU21603","FC-015",2023,35,"2023-08-30","LC","L","Tarsalis",3,"0","55.55","0","NW","40.5598","-105.12409"
"CSU21604","FC-015",2023,35,"2023-08-30","LC","L","Pipiens",3,"0","55.55","0","NW","40.5598","-105.12409"
"CSU21605","FC-063",2023,35,"2023-08-30","LC","L","Tarsalis",3,"0","55.55","0","NW","40.56568","-105.10485"
"CSU21606","FC-063GR",2023,35,"2023-08-30","LC","G","Pipiens",40,"1","22.56213","0","NW","40.56568","-105.10505"
"CSU21607","LV-020",2023,35,"2023-08-30","LC","L","Tarsalis",29,"0","55.55","0","LV","40.373964","-105.11349"
"CSU21608","LV-020",2023,35,"2023-08-30","LC","L","Pipiens",12,"0","55.55","0","LV","40.373964","-105.11349"
"CSU21609","LC-054",2023,35,"2023-08-30","LC","L","Tarsalis",14,"0","55.55","0","LC","40.343955","-105.102766"
"CSU21610","LC-054",2023,35,"2023-08-30","LC","L","Pipiens",18,"0","55.55","0","LC","40.343955","-105.102766"
"CSU21611","WC-055",2023,35,"2023-08-30","LC","L","Tarsalis",18,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU21612","WC-055",2023,35,"2023-08-30","LC","L","Pipiens",7,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU21613","LC-049",2023,35,"2023-08-30","LC","L","Tarsalis",12,"0","55.55","0","LC","40.312995","-105.078728"
"CSU21614","LC-049",2023,35,"2023-08-30","LC","L","Pipiens",1,"0","55.55","0","LC","40.312995","-105.078728"
"CSU21615","LC-053",2023,35,"2023-08-30","LC","L","Tarsalis",27,"1","29.66242","0","LC","40.320553","-105.094569"
"CSU21616","LC-053",2023,35,"2023-08-30","LC","L","Pipiens",21,"0","55.55","0","LC","40.320553","-105.094569"
"CSU21617","LC-001",2023,35,"2023-08-30","LC","L","Tarsalis",4,"0","55.55","0","LC","40.302587","-105.084057"
"CSU21618","LC-001",2023,35,"2023-08-30","LC","L","Pipiens",6,"0","55.55","0","LC","40.302587","-105.084057"
"CSU21561","LV-104",2023,35,"2023-08-29","LC","L","Tarsalis",13,"0","55.55","0","LV","40.396854","-105.020915"
"CSU21562","LV-110",2023,35,"2023-08-29","LC","L","Tarsalis",2,"0","55.55","0","LV","40.400764","-105.122681"
"CSU21563","LV-089",2023,35,"2023-08-29","LC","L","Tarsalis",43,"0","55.55","0","LV","40.400251","-105.042395"
"CSU21564","LV-089",2023,35,"2023-08-29","LC","L","Pipiens",47,"0","55.55","0","LV","40.400251","-105.042395"
"CSU21565","FC-039",2023,35,"2023-08-29","LC","L","Tarsalis",6,"0","55.55","0","SE","40.48081","-105.03934"
"CSU21566","FC-039",2023,35,"2023-08-29","LC","L","Pipiens",2,"0","55.55","0","SE","40.48081","-105.03934"
"CSU21567","FC-064",2023,35,"2023-08-29","LC","L","Tarsalis",2,"0","55.55","0","SE","40.49868","-105.0298"
"CSU21568","FC-064",2023,35,"2023-08-29","LC","L","Pipiens",1,"0","55.55","0","SE","40.49868","-105.0298"
"CSU21569","FC-075GR",2023,35,"2023-08-29","LC","G","Pipiens",2,"0","55.55","0","SE","40.51138","-105.02937"
"CSU21570","FC-053",2023,35,"2023-08-29","LC","L","Tarsalis",1,"0","55.55","0","SE","40.49942","-105.01183"
"CSU21571","FC-053",2023,35,"2023-08-29","LC","L","Pipiens",1,"0","55.55","0","SE","40.49942","-105.01183"
"CSU21572","FC-074",2023,35,"2023-08-29","LC","L","Tarsalis",1,"0","55.55","0","SE","40.51432","-105.00249"
"CSU21573","FC-074",2023,35,"2023-08-29","LC","L","Pipiens",1,"0","55.55","0","SE","40.51432","-105.00249"
"CSU21574","FC-075",2023,35,"2023-08-29","LC","L","Tarsalis",5,"0","55.55","0","SE","40.51138","-105.01987"
"CSU21575","FC-075",2023,35,"2023-08-29","LC","L","Pipiens",4,"0","55.55","0","SE","40.51138","-105.01987"
"CSU21576","FC-027",2023,35,"2023-08-29","LC","L","Pipiens",8,"0","55.55","0","SE","40.54651","-105.03359"
"CSU21577","FC-088GR",2023,35,"2023-08-29","LC","G","Pipiens",10,"0","55.55","0","SE","40.53331","-105.03053"
"CSU21578","FC-004",2023,35,"2023-08-29","LC","L","Tarsalis",6,"0","55.55","0","SE","40.53486","-105.03733"
"CSU21579","FC-004",2023,35,"2023-08-29","LC","L","Pipiens",4,"0","55.55","0","SE","40.53486","-105.03733"
"CSU21580","FC-059",2023,35,"2023-08-29","LC","L","Tarsalis",2,"0","55.55","0","SE","40.5426","-105.04604"
"CSU21581","FC-059",2023,35,"2023-08-29","LC","L","Pipiens",5,"0","55.55","0","SE","40.5426","-105.04604"
"CSU21582","FC-023",2023,35,"2023-08-29","LC","L","Tarsalis",8,"1","21.89851","0","SE","40.54466","-105.0641"
"CSU21583","FC-023",2023,35,"2023-08-29","LC","L","Pipiens",7,"0","55.55","0","SE","40.54466","-105.0641"
"CSU21584","FC-050",2023,35,"2023-08-29","LC","L","Tarsalis",3,"0","55.55","0","SE","40.52954","-105.05033"
"CSU21585","FC-050",2023,35,"2023-08-29","LC","L","Pipiens",4,"0","55.55","0","SE","40.52954","-105.05033"
"CSU21586","FC-046",2023,35,"2023-08-29","LC","L","Pipiens",2,"1","19.19641","0","SE","40.52983","-105.06484"
"CSU21587","FC-047",2023,35,"2023-08-29","LC","L","Tarsalis",8,"0","55.55","0","SE","40.51551","-105.05292"
"CSU21588","FC-047",2023,35,"2023-08-29","LC","L","Pipiens",3,"1","25.47334","0","SE","40.51551","-105.05292"
"CSU21589","FC-031",2023,35,"2023-08-29","LC","L","Tarsalis",3,"0","55.55","0","SE","40.50609","-105.03942"
"BOU00196","BC-25",2023,35,"2023-08-28","BC","L","Tarsalis",8,"0",,"0","BC",,
"BOU00197","BC-11",2023,35,"2023-08-28","BC","L","Tarsalis",7,"0",,"0","BC","40.11","-105.130278"
"BOU00198","BC-26",2023,35,"2023-08-28","BC","L","Pipiens",14,"0",,"0","BC",,
"BOU00199","BC-13",2023,35,"2023-08-28","BC","L","Tarsalis",10,"0",,"0","BC",,
"BOU00200","BC-04",2023,35,"2023-08-28","BC","L","Pipiens",16,"0",,"0","BC","40.061639","-105.193958"
"CSU21527","LV-069",2023,35,"2023-08-28","LC","L","Tarsalis",5,"0","55.55","0","LV","40.428924","-105.058221"
"CSU21528","LV-069",2023,35,"2023-08-28","LC","L","Pipiens",1,"0","55.55","0","LV","40.428924","-105.058221"
"CSU21529","FC-040GR",2023,35,"2023-08-28","LC","G","Pipiens",50,"1","26.28888","0","NE","40.60326","-105.06553"
"CSU21530","FC-040GR",2023,35,"2023-08-28","LC","G","Pipiens",4,"0","55.55","0","NE","40.60326","-105.06553"
"CSU21531","FC-038",2023,35,"2023-08-28","LC","L","Tarsalis",5,"0","55.55","0","NE","40.59911","-105.00623"
"CSU21532","FC-038",2023,35,"2023-08-28","LC","L","Pipiens",10,"0","55.55","0","NE","40.59911","-105.00623"
"CSU21533","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,"1","24.4195","0","LV","40.444118","-105.022166"
"CSU21534","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,"0","55.55","0","LV","40.444118","-105.022166"
"CSU21535","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,"0","55.55","0","LV","40.444118","-105.022166"
"CSU21536","LV-095",2023,35,"2023-08-28","LC","L","Pipiens",50,"0","55.55","0","LV","40.444118","-105.022166"
"CSU21537","FC-040",2023,35,"2023-08-28","LC","L","Tarsalis",6,"0","55.55","0","NE","40.60326","-105.06554"
"CSU21538","FC-040",2023,35,"2023-08-28","LC","L","Pipiens",7,"0","55.55","0","NE","40.60326","-105.06554"
"CSU21539","FC-006",2023,35,"2023-08-28","LC","L","Tarsalis",3,"0","55.55","0","NE","40.592328","-105.066295"
"CSU21540","FC-069",2023,35,"2023-08-28","LC","L","Tarsalis",3,"0","55.55","0","NE","40.61438","-105.0527"
"CSU21541","FC-069",2023,35,"2023-08-28","LC","L","Pipiens",1,"0","55.55","0","NE","40.61438","-105.0527"
"CSU21542","FC-036",2023,35,"2023-08-28","LC","L","Tarsalis",14,"0","55.55","0","NW","40.600766","-105.079837"
"CSU21543","FC-036",2023,35,"2023-08-28","LC","L","Pipiens",16,"0","55.55","0","NW","40.600766","-105.079837"
"CSU21544","FC-092GR",2023,35,"2023-08-28","LC","G","Pipiens",4,"0","55.55","0","NE","40.58407","-105.06497"
"CSU21545","FC-034",2023,35,"2023-08-28","LC","L","Tarsalis",3,"0","55.55","0","NE","40.62556","-105.05009"
"CSU21546","FC-034",2023,35,"2023-08-28","LC","L","Pipiens",1,"0","55.55","0","NE","40.62556","-105.05009"
"CSU21547","FC-072",2023,35,"2023-08-28","LC","L","Tarsalis",29,"1","38.58809","0","NE","40.56953","-105.07117"
"CSU21548","FC-072",2023,35,"2023-08-28","LC","L","Pipiens",16,"0","55.55","0","NE","40.56953","-105.07117"
"CSU21549","FC-091GR",2023,35,"2023-08-28","LC","G","Tarsalis",1,"0","55.55","0","NE","40.57052","-105.05457"
"CSU21550","FC-091GR",2023,35,"2023-08-28","LC","G","Pipiens",20,"0","55.55","0","NE","40.57052","-105.05457"
"CSU21551","FC-066GR",2023,35,"2023-08-28","LC","G","Pipiens",15,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21552","FC-019",2023,35,"2023-08-28","LC","L","Tarsalis",7,"0","55.55","0","NE","40.565586","-105.05203"
"CSU21553","FC-019",2023,35,"2023-08-28","LC","L","Pipiens",26,"0","55.55","0","NE","40.565586","-105.05203"
"CSU21554","FC-067",2023,35,"2023-08-28","LC","L","Tarsalis",3,"0","55.55","0","NE","40.57881","-105.05592"
"CSU21555","FC-067",2023,35,"2023-08-28","LC","L","Pipiens",4,"0","55.55","0","NE","40.57881","-105.05592"
"CSU21556","FC-014",2023,35,"2023-08-28","LC","L","Tarsalis",3,"0","55.55","0","NE","40.56359","-105.006562"
"CSU21557","FC-014",2023,35,"2023-08-28","LC","L","Pipiens",22,"1","32.80412","0","NE","40.56359","-105.006562"
"CSU21558","FC-066",2023,35,"2023-08-28","LC","L","Tarsalis",5,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21559","FC-066",2023,35,"2023-08-28","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21560","FC-066",2023,35,"2023-08-28","LC","L","Pipiens",27,"0","55.55","0","NE","40.55873","-105.02318"
"CSU21506","FC-054",2023,34,"2023-08-24","LC","L","Tarsalis",26,"0","55.55","0","SE","40.49998","-105.0632"
"CSU21507","FC-054",2023,34,"2023-08-24","LC","L","Pipiens",9,"0","55.55","0","SE","40.49998","-105.0632"
"CSU21508","FC-029",2023,34,"2023-08-24","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51011","-105.06935"
"CSU21509","FC-029",2023,34,"2023-08-24","LC","L","Tarsalis",10,"0","55.55","0","SE","40.51011","-105.06935"
"CSU21510","FC-029",2023,34,"2023-08-24","LC","L","Pipiens",3,"0","55.55","0","SE","40.51011","-105.06935"
"CSU21511","FC-001",2023,34,"2023-08-24","LC","L","Tarsalis",39,"0","55.55","0","SW","40.49087","-105.08257"
"CSU21512","FC-001",2023,34,"2023-08-24","LC","L","Pipiens",27,"0","55.55","0","SW","40.49087","-105.08257"
"CSU21513","FC-057",2023,34,"2023-08-24","LC","L","Tarsalis",9,"0","55.55","0","SW","40.48439","-105.10524"
"CSU21514","FC-037",2023,34,"2023-08-24","LC","L","Tarsalis",50,"0","55.55","0","SW","40.51668","-105.09808"
"CSU21515","FC-037",2023,34,"2023-08-24","LC","L","Tarsalis",8,"0","55.55","0","SW","40.51668","-105.09808"
"CSU21516","FC-037",2023,34,"2023-08-24","LC","L","Pipiens",31,"1","20.38312","0","SW","40.51668","-105.09808"
"CSU21517","FC-089GR",2023,34,"2023-08-24","LC","G","Pipiens",15,"1","35.53814","0","SW","40.53631","-105.10056"
"CSU21518","FC-071",2023,34,"2023-08-24","LC","L","Tarsalis",7,"1","19.33798","0","SW","40.52733","-105.10821"
"CSU21519","FC-071",2023,34,"2023-08-24","LC","L","Pipiens",4,"0","55.55","0","SW","40.52733","-105.10821"
"CSU21520","FC-062",2023,34,"2023-08-24","LC","L","Tarsalis",29,"0","55.55","0","SW","40.54278","-105.08741"
"CSU21521","FC-062",2023,34,"2023-08-24","LC","L","Pipiens",2,"0","55.55","0","SW","40.54278","-105.08741"
"CSU21522","FC-093",2023,34,"2023-08-24","LC","L","Tarsalis",20,"1","20.48922","0","SW","40.53186","-105.08825"
"CSU21523","FC-093",2023,34,"2023-08-24","LC","L","Pipiens",2,"0","55.55","0","SW","40.53186","-105.08825"
"CSU21524","FC-068",2023,34,"2023-08-24","LC","L","Tarsalis",18,"0","55.55","0","SW","40.516","-105.08547"
"CSU21525","FC-068",2023,34,"2023-08-24","LC","L","Pipiens",1,"0","55.55","0","SW","40.516","-105.08547"
"CSU21526","FC-029GR",2023,34,"2023-08-24","LC","G","Pipiens",22,"1","34.7359","0","SE","40.51101","-105.06937"
"CSU21466","FC-061",2023,34,"2023-08-23","LC","L","Tarsalis",21,"1","21.67613","0","NW","40.5688","-105.09165"
"CSU21467","FC-061",2023,34,"2023-08-23","LC","L","Pipiens",3,"0","55.55","0","NW","40.5688","-105.09165"
"CSU21468","FC-052",2023,34,"2023-08-23","LC","L","Tarsalis",13,"0","55.55","0","NW","40.56163","-105.08703"
"CSU21469","FC-052",2023,34,"2023-08-23","LC","L","Pipiens",1,"0","55.55","0","NW","40.56163","-105.08703"
"CSU21470","FC-041",2023,34,"2023-08-23","LC","L","Tarsalis",20,"0","55.55","0","NW","40.58794","-105.10486"
"CSU21471","FC-041",2023,34,"2023-08-23","LC","L","Pipiens",10,"0","55.55","0","NW","40.58794","-105.10486"
"CSU21472","FC-073",2023,34,"2023-08-23","LC","L","Tarsalis",31,"0","55.55","0","NW","40.58605","-105.08889"
"CSU21473","FC-073",2023,34,"2023-08-23","LC","L","Pipiens",25,"0","55.55","0","NW","40.58605","-105.08889"
"CSU21474","LV-020",2023,34,"2023-08-23","LC","L","Tarsalis",38,"0","55.55","0","LV","40.373964","-105.11349"
"CSU21475","LV-020",2023,34,"2023-08-23","LC","L","Pipiens",8,"0","55.55","0","LV","40.373964","-105.11349"
"CSU21476","LC-053",2023,34,"2023-08-23","LC","L","Tarsalis",18,"0","55.55","0","LC","40.320553","-105.094569"
"CSU21477","LC-053",2023,34,"2023-08-23","LC","L","Pipiens",5,"0","55.55","0","LC","40.320553","-105.094569"
"CSU21478","LC-054",2023,34,"2023-08-23","LC","L","Tarsalis",50,"0","55.55","0","LC","40.343955","-105.102766"
"CSU21479","LC-054",2023,34,"2023-08-23","LC","L","Tarsalis",2,"0","55.55","0","LC","40.343955","-105.102766"
"CSU21480","LC-054",2023,34,"2023-08-23","LC","L","Pipiens",35,"0","55.55","0","LC","40.343955","-105.102766"
"CSU21481","LC-049",2023,34,"2023-08-23","LC","L","Tarsalis",33,"1","22.8377","0","LC","40.312995","-105.078728"
"CSU21482","LC-049",2023,34,"2023-08-23","LC","L","Pipiens",2,"0","55.55","0","LC","40.312995","-105.078728"
"CSU21483","FC-090GR",2023,34,"2023-08-23","LC","G","Tarsalis",1,"0","55.55","0","NW","40.58196","-105.11136"
"CSU21484","FC-090GR",2023,34,"2023-08-23","LC","G","Pipiens",21,"1","27.29048","0","NW","40.58196","-105.11136"
"CSU21485","LC-001",2023,34,"2023-08-23","LC","L","Tarsalis",50,"1","19.76885","0","LC","40.302587","-105.084057"
"CSU21486","LC-001",2023,34,"2023-08-23","LC","L","Tarsalis",10,"0","55.55","0","LC","40.302587","-105.084057"
"CSU21487","LC-001",2023,34,"2023-08-23","LC","L","Pipiens",17,"0","55.55","0","LC","40.302587","-105.084057"
"CSU21488","FC-060",2023,34,"2023-08-23","LC","L","Tarsalis",20,"0","55.55","0","SW","40.5487","-105.12019"
"CSU21489","FC-060",2023,34,"2023-08-23","LC","L","Pipiens",3,"0","55.55","0","SW","40.5487","-105.12019"
"CSU21490","WC-055",2023,34,"2023-08-23","LC","L","Tarsalis",50,"1","28.894","0","WC","40.28918345","-104.9915449"
"CSU21491","WC-055",2023,34,"2023-08-23","LC","L","Tarsalis",25,"1","20.24903","0","WC","40.28918345","-104.9915449"
"CSU21492","WC-055",2023,34,"2023-08-23","LC","L","Pipiens",12,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU21493","FC-011",2023,34,"2023-08-23","LC","L","Tarsalis",1,"1","35.40343","0","NW","40.56948","-105.13603"
"CSU21494","FC-011",2023,34,"2023-08-23","LC","L","Pipiens",2,"0","55.55","0","NW","40.56948","-105.13603"
"CSU21495","FC-063GR",2023,34,"2023-08-23","LC","G","Tarsalis",1,"0","55.55","0","NW","40.56568","-105.10505"
"CSU21496","FC-063GR",2023,34,"2023-08-23","LC","G","Pipiens",50,"1","28.0594","0","NW","40.56568","-105.10505"
"CSU21497","FC-063GR",2023,34,"2023-08-23","LC","G","Pipiens",50,"0","55.55","0","NW","40.56568","-105.10505"
"CSU21498","FC-063GR",2023,34,"2023-08-23","LC","G","Pipiens",37,"0","55.55","0","NW","40.56568","-105.10505"
"CSU21499","FC-015",2023,34,"2023-08-23","LC","L","Tarsalis",4,"0","55.55","0","NW","40.5598","-105.12409"
"CSU21500","FC-058",2023,34,"2023-08-23","LC","L","Tarsalis",8,"0","55.55","0","SW","40.54884","-105.12533"
"CSU21501","FC-058",2023,34,"2023-08-23","LC","L","Pipiens",3,"0","55.55","0","SW","40.54884","-105.12533"
"CSU21502","FC-063",2023,34,"2023-08-23","LC","L","Tarsalis",11,"0","55.55","0","NW","40.56568","-105.10485"
"CSU21503","FC-063",2023,34,"2023-08-23","LC","L","Pipiens",4,"0","55.55","0","NW","40.56568","-105.10485"
"CSU21504","FC-049",2023,34,"2023-08-23","LC","L","Tarsalis",18,"0","55.55","0","NW","40.57324","-105.13949"
"CSU21505","FC-049",2023,34,"2023-08-23","LC","L","Pipiens",10,"0","55.55","0","NW","40.57324","-105.13949"
"CSU21433","LV-104",2023,34,"2023-08-22","LC","L","Tarsalis",47,"0","55.55","0","LV","40.396854","-105.020915"
"CSU21434","LV-104",2023,34,"2023-08-22","LC","L","Pipiens",2,"0","55.55","0","LV","40.396854","-105.020915"
"CSU21435","LV-110",2023,34,"2023-08-22","LC","L","Tarsalis",15,"0","55.55","0","LV","40.400764","-105.122681"
"CSU21436","FC-038",2023,34,"2023-08-22","LC","L","Tarsalis",5,"0","55.55","0","NE","40.59911","-105.00623"
"CSU21437","FC-038",2023,34,"2023-08-22","LC","L","Pipiens",2,"0","55.55","0","NE","40.59911","-105.00623"
"CSU21438","FC-034",2023,34,"2023-08-22","LC","L","Tarsalis",14,"1","19.94239","0","NE","40.62556","-105.05009"
"CSU21439","FC-034",2023,34,"2023-08-22","LC","L","Pipiens",1,"0","55.55","0","NE","40.62556","-105.05009"
"CSU21440","FC-040GR",2023,34,"2023-08-22","LC","G","Pipiens",20,"0","55.55","0","NE","40.60326","-105.06553"
"CSU21441","FC-069",2023,34,"2023-08-22","LC","L","Tarsalis",14,"0","55.55","0","NE","40.61438","-105.0527"
"CSU21442","LV-089",2023,34,"2023-08-22","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU21443","LV-089",2023,34,"2023-08-22","LC","L","Tarsalis",16,"0","55.55","0","LV","40.400251","-105.042395"
"CSU21444","LV-089",2023,34,"2023-08-22","LC","L","Pipiens",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU21445","LV-089",2023,34,"2023-08-22","LC","L","Pipiens",26,"1","26.9329","0","LV","40.400251","-105.042395"
"CSU21446","FC-040",2023,34,"2023-08-22","LC","L","Tarsalis",6,"0","55.55","0","NE","40.60326","-105.06554"
"CSU21447","FC-040",2023,34,"2023-08-22","LC","L","Pipiens",6,"0","55.55","0","NE","40.60326","-105.06554"
"CSU21448","FC-036",2023,34,"2023-08-22","LC","L","Tarsalis",10,"0","55.55","0","NW","40.600766","-105.079837"
