"csu_id","trap_id","zone","year","week","trap_date","method","spp","total","test_code","cq","copies","seq","notes"
"CSU24149","FC-067","NE",2025,31,2025-07-28,"L","Tarsalis",50,0,55.55,0,0,
"CSU24150","FC-067","NE",2025,31,2025-07-28,"L","Pipiens",5,0,55.55,0,0,
"CSU24151","FC-019","NE",2025,31,2025-07-28,"L","Tarsalis",21,0,55.55,0,0,
"CSU24152","FC-019","NE",2025,31,2025-07-28,"L","Pipiens",10,0,55.55,0,0,
"CSU24153","FC-066GR","NE",2025,31,2025-07-28,"G","Pipiens",5,0,55.55,0,0,
"CSU24154","FC-014","NE",2025,31,2025-07-28,"L","Tarsalis",16,0,38.35,0.41,0,
"CSU24155","FC-014","NE",2025,31,2025-07-28,"L","Pipiens",4,0,55.55,0,0,
"CSU24156","FC-066","NE",2025,31,2025-07-28,"L","Tarsalis",50,1,26.84,1454.27,0,
"CSU24157","FC-066","NE",2025,31,2025-07-28,"L","Tarsalis",50,1,25.09,5046.39,0,
"CSU24158","FC-066","NE",2025,31,2025-07-28,"L","Tarsalis",6,0,55.55,0,0,
"CSU24159","FC-066","NE",2025,31,2025-07-28,"L","Pipiens",50,1,25.53,3694.9,0,
"CSU24160","FC-066","NE",2025,31,2025-07-28,"L","Pipiens",33,0,55.55,0,0,
"CSU24108","FC-068","SW",2025,30,2025-07-24,"L","Tarsalis",12,0,55.55,0,0,
"CSU24109","FC-068","SW",2025,30,2025-07-24,"L","Pipiens",4,0,55.55,0,0,
"CSU24110","FC-054","SE",2025,30,2025-07-24,"L","Tarsalis",13,0,55.55,0,0,
"CSU24111","FC-029GR","SE",2025,30,2025-07-24,"G","Pipiens",49,1,27.64,1779.53,0,
"CSU24112","FC-093","SW",2025,30,2025-07-24,"L","Tarsalis",5,0,55.55,0,0,
"CSU24113","FC-093","SW",2025,30,2025-07-24,"L","Pipiens",1,0,55.55,0,0,
"CSU24114","FC-062","SW",2025,30,2025-07-24,"L","Tarsalis",12,0,37.22,2.42,0,
"CSU24115","FC-089GR","SW",2025,30,2025-07-24,"G","Pipiens",26,0,36.02,5.57,0,
"CSU24116","FC-071","SW",2025,30,2025-07-24,"L","Tarsalis",4,0,55.55,0,0,
"CSU24117","FC-071","SW",2025,30,2025-07-24,"L","Pipiens",3,0,55.55,0,0,
"CSU24118","FC-001","SW",2025,30,2025-07-24,"L","Tarsalis",11,0,55.55,0,0,
"CSU24119","FC-001","SW",2025,30,2025-07-24,"L","Pipiens",1,0,55.55,0,0,
"CSU24120","FC-057","SW",2025,30,2025-07-24,"L","Tarsalis",4,1,21.14,156028.67,0,
"CSU24121","FC-037","SW",2025,30,2025-07-24,"L","Tarsalis",50,0,55.55,0,0,
"CSU24122","FC-037","SW",2025,30,2025-07-24,"L","Tarsalis",31,0,55.55,0,0,
"CSU24123","FC-037","SW",2025,30,2025-07-24,"L","Pipiens",15,0,55.55,0,0,
"CSU24063","LC-059","BE",2025,30,2025-07-23,"L","Tarsalis",8,0,39.64,0.17,0,
"CSU24064","LC-059","BE",2025,30,2025-07-23,"L","Pipiens",1,0,55.55,0,0,
"CSU24065","LC-001","BE",2025,30,2025-07-23,"L","Tarsalis",50,0,55.55,0,0,
"CSU24066","LC-001","BE",2025,30,2025-07-23,"L","Tarsalis",18,0,55.55,0,0,
"CSU24067","LC-001","BE",2025,30,2025-07-23,"L","Pipiens",6,1,26.35,2846.42,0,
"CSU24068","LC-049","BE",2025,30,2025-07-23,"L","Tarsalis",50,1,26.15,3311.9,0,
"CSU24069","LC-049","BE",2025,30,2025-07-23,"L","Tarsalis",50,0,29.63,257.34,0,
"CSU24070","LC-049","BE",2025,30,2025-07-23,"L","Tarsalis",29,0,36.52,1.64,0,
"CSU24071","LC-049","BE",2025,30,2025-07-23,"L","Pipiens",3,0,37.79,0.65,0,
"CSU24072","WC-055","BE",2025,30,2025-07-23,"L","Tarsalis",50,0,55.55,0,0,
"CSU24073","WC-055","BE",2025,30,2025-07-23,"L","Tarsalis",7,0,38.68,0.34,0,
"CSU24074","LC-062","BE",2025,30,2025-07-23,"L","Tarsalis",38,0,39.57,0.18,0,
"CSU24075","LC-054","BE",2025,30,2025-07-23,"L","Tarsalis",50,0,30.3,157,0,
"CSU24076","LC-054","BE",2025,30,2025-07-23,"L","Tarsalis",46,0,55.55,0,0,
"CSU24077","LC-053","BE",2025,30,2025-07-23,"L","Tarsalis",19,1,24.53,10849.5,0,
"CSU24078","LC-053","BE",2025,30,2025-07-23,"L","Pipiens",2,0,55.55,0,0,
"CSU24079","LC-061","BE",2025,30,2025-07-23,"L","Tarsalis",47,1,27.44,1283.35,0,
"CSU24080","LC-058","BE",2025,30,2025-07-23,"L","Tarsalis",42,0,55.55,0,0,
"CSU24081","LC-060","BE",2025,30,2025-07-23,"L","Tarsalis",40,1,21.98,70311.92,0,
"CSU24082","LC-060","BE",2025,30,2025-07-23,"L","Pipiens",2,0,55.55,0,0,
"CSU24083","FC-073","NW",2025,30,2025-07-23,"L","Tarsalis",16,0,55.55,0,0,
"CSU24084","FC-073","NW",2025,30,2025-07-23,"L","Pipiens",3,0,55.55,0,0,
"CSU24085","LV-020","LV",2025,30,2025-07-23,"L","Tarsalis",50,0,55.55,0,0,
"CSU24086","LV-020","LV",2025,30,2025-07-23,"L","Tarsalis",50,0,55.55,0,0,
"CSU24087","LV-020","LV",2025,30,2025-07-23,"L","Tarsalis",50,1,23.76,25653.95,0,
"CSU24088","LV-020","LV",2025,30,2025-07-23,"L","Tarsalis",50,1,24.91,11609.96,0,
"CSU24089","LV-020","LV",2025,30,2025-07-23,"L","Tarsalis",44,0,55.55,0,0,
"CSU24090","LV-020","LV",2025,30,2025-07-23,"L","Pipiens",10,0,55.55,0,0,
"CSU24091","FC-052","NW",2025,30,2025-07-23,"L","Tarsalis",9,0,55.55,0,0,
"CSU24092","FC-061","NW",2025,30,2025-07-23,"L","Tarsalis",48,0,55.55,0,0,
"CSU24093","FC-061","NW",2025,30,2025-07-23,"L","Pipiens",3,0,55.55,0,0,
"CSU24094","FC-041","NW",2025,30,2025-07-23,"L","Tarsalis",36,0,55.55,0,0,
"CSU24095","FC-041","NW",2025,30,2025-07-23,"L","Pipiens",16,0,55.55,0,0,
"CSU24096","FC-090GR","NW",2025,30,2025-07-23,"G","Pipiens",30,1,28.45,1015.85,0,
"CSU24097","FC-060","NW",2025,30,2025-07-23,"L","Tarsalis",11,0,55.55,0,0,
"CSU24098","FC-060","NW",2025,30,2025-07-23,"L","Pipiens",6,0,38.2,1.24,0,
"CSU24099","FC-063","NW",2025,30,2025-07-23,"L","Tarsalis",6,0,55.55,0,0,
"CSU24100","FC-063","NW",2025,30,2025-07-23,"L","Pipiens",1,0,55.55,0,0,
"CSU24101","FC-011","NW",2025,30,2025-07-23,"L","Tarsalis",2,0,55.55,0,0,
"CSU24102","FC-011","NW",2025,30,2025-07-23,"L","Pipiens",1,0,55.55,0,0,
"CSU24103","FC-058","SW",2025,30,2025-07-23,"L","Tarsalis",6,0,35.18,9.87,0,
"CSU24104","FC-058","SW",2025,30,2025-07-23,"L","Pipiens",2,0,55.55,0,0,
"CSU24105","FC-049","SW",2025,30,2025-07-23,"L","Tarsalis",9,0,55.55,0,0,
"CSU24106","FC-049","SW",2025,30,2025-07-23,"L","Pipiens",2,0,36.57,3.79,0,
"CSU24107","FC-063GR","NW",2025,30,2025-07-23,"G","Pipiens",2,0,55.55,0,0,
"CSU24034","LV-104","LV",2025,30,2025-07-22,"L","Tarsalis",14,0,55.55,0,0,
"CSU24035","LV-104","LV",2025,30,2025-07-22,"L","Pipiens",1,0,36.18,2.12,0,
"CSU24036","LV-089","LV",2025,30,2025-07-22,"L","Tarsalis",50,1,25.33,6021.77,0,
"CSU24037","LV-089","LV",2025,30,2025-07-22,"L","Tarsalis",12,0,55.55,0,0,
"CSU24038","LV-089","LV",2025,30,2025-07-22,"L","Pipiens",7,0,55.55,0,0,
"CSU24039","LV-110","LV",2025,30,2025-07-22,"L","Tarsalis",50,0,55.55,0,0,
"CSU24040","LV-110","LV",2025,30,2025-07-22,"L","Tarsalis",25,1,23.5,22968.29,0,
"CSU24041","LV-110","LV",2025,30,2025-07-22,"L","Pipiens",1,0,36.72,1.42,0,
"CSU24042","FC-064","SE",2025,30,2025-07-22,"L","Tarsalis",7,0,55.55,0,0,
"CSU24043","FC-053","SE",2025,30,2025-07-22,"L","Tarsalis",32,0,32.47,32.14,0,
"CSU24044","FC-075","SE",2025,30,2025-07-22,"L","Tarsalis",22,0,55.55,0,0,
"CSU24045","FC-075","SE",2025,30,2025-07-22,"L","Pipiens",3,0,38.5,0.38,0,
"CSU24046","FC-075GR","SE",2025,30,2025-07-22,"G","Pipiens",50,0,29.72,241.32,0,
"CSU24047","FC-075GR","SE",2025,30,2025-07-22,"G","Pipiens",3,0,36.91,1.23,0,
"CSU24048","FC-039","SE",2025,30,2025-07-22,"L","Tarsalis",37,0,55.55,0,0,
"CSU24049","FC-074","SE",2025,30,2025-07-22,"L","Tarsalis",50,0,30.24,164.07,0,
"CSU24050","FC-074","SE",2025,30,2025-07-22,"L","Tarsalis",5,0,55.55,0,0,
"CSU24051","FC-074","SE",2025,30,2025-07-22,"L","Pipiens",4,1,22.79,38670.04,0,
"CSU24052","FC-004","SE",2025,30,2025-07-22,"L","Tarsalis",28,0,55.55,0,0,
"CSU24053","FC-004","SE",2025,30,2025-07-22,"L","Pipiens",5,0,39.78,0.15,0,
"CSU24054","FC-088GR","SE",2025,30,2025-07-22,"G","Pipiens",19,1,24.03,15565.54,0,
"CSU24055","FC-059","SE",2025,30,2025-07-22,"L","Tarsalis",20,0,55.55,0,0,
"CSU24056","FC-050","SE",2025,30,2025-07-22,"L","Tarsalis",5,0,55.55,0,0,
"CSU24057","FC-050","SE",2025,30,2025-07-22,"L","Pipiens",4,0,55.55,0,0,
"CSU24058","FC-047","SE",2025,30,2025-07-22,"L","Tarsalis",6,0,55.55,0,0,
"CSU24059","FC-023","SE",2025,30,2025-07-22,"L","Tarsalis",50,0,29.96,201.17,0,
"CSU24060","FC-023","SE",2025,30,2025-07-22,"L","Tarsalis",6,0,36.68,1.47,0,
"CSU24061","FC-031","SE",2025,30,2025-07-22,"L","Tarsalis",32,0,33.26,18.01,0,
"CSU24062","FC-031","SE",2025,30,2025-07-22,"L","Pipiens",1,0,55.55,0,0,
"BOU00292","BC-11","BC",2025,30,2025-07-21,"L","Tarsalis",2,0,55.55,0,0,
"BOU00293","BC-22","BC",2025,30,2025-07-21,"L","Tarsalis",21,0,55.55,0,0,
"BOU00294","BC-24","BC",2025,30,2025-07-21,"L","Tarsalis",50,0,55.55,0,0,
"BOU00295","BC-25","BC",2025,30,2025-07-21,"L","Tarsalis",50,1,20.62,222784.14,0,
"BOU00296","BC-26","BC",2025,30,2025-07-21,"L","Tarsalis",5,1,21.09,161188.45,0,
"CSU23995","LV-069","LV",2025,30,2025-07-21,"L","Tarsalis",31,0,55.55,0,0,
"CSU23996","LV-069","LV",2025,30,2025-07-21,"L","Pipiens",3,0,55.55,0,0,
"CSU23997","FC-038","NE",2025,30,2025-07-21,"L","Tarsalis",30,0,55.55,0,0,
"CSU23998","FC-038","NE",2025,30,2025-07-21,"L","Pipiens",7,0,55.55,0,0,
"CSU23999","LV-095","LV",2025,30,2025-07-21,"L","Tarsalis",50,0,55.55,0,0,
"CSU24000","LV-095","LV",2025,30,2025-07-21,"L","Tarsalis",50,0,32.21,38.86,0,
"CSU24001","LV-095","LV",2025,30,2025-07-21,"L","Tarsalis",28,0,55.55,0,0,
"CSU24002","LV-095","LV",2025,30,2025-07-21,"L","Pipiens",6,0,36.06,2.31,0,
"CSU24003","FC-040","NE",2025,30,2025-07-21,"L","Tarsalis",19,0,35.36,3.86,0,
"CSU24004","FC-040","NE",2025,30,2025-07-21,"L","Pipiens",1,0,55.55,0,0,
"CSU24005","FC-034","NE",2025,30,2025-07-21,"L","Tarsalis",43,0,55.55,0,0,
"CSU24006","FC-006","NE",2025,30,2025-07-21,"L","Tarsalis",10,0,37.73,0.68,0,
"CSU24007","FC-006","NE",2025,30,2025-07-21,"L","Pipiens",4,0,55.55,0,0,
"CSU24008","FC-040GR","NE",2025,30,2025-07-21,"G","Pipiens",34,1,25.07,7260.89,0,
"CSU24009","FC-036","NW",2025,30,2025-07-21,"L","Tarsalis",50,0,55.55,0,0,
"CSU24010","FC-036","NW",2025,30,2025-07-21,"L","Tarsalis",6,0,55.55,0,0,
"CSU24011","FC-036","NW",2025,30,2025-07-21,"L","Pipiens",6,0,55.55,0,0,
"CSU24012","FC-072","NE",2025,30,2025-07-21,"L","Tarsalis",44,0,55.55,0,0,
"CSU24013","FC-072","NE",2025,30,2025-07-21,"L","Pipiens",5,0,39.63,0.17,0,
"CSU24014","FC-092GR","NE",2025,30,2025-07-21,"G","Pipiens",50,0,37.71,0.69,0,
"CSU24015","FC-092GR","NE",2025,30,2025-07-21,"G","Pipiens",50,0,55.55,0,0,
"CSU24016","FC-092GR","NE",2025,30,2025-07-21,"G","Pipiens",1,0,55.55,0,0,
"CSU24017","FC-067","NE",2025,30,2025-07-21,"L","Tarsalis",21,0,55.55,0,0,
"CSU24018","FC-067","NE",2025,30,2025-07-21,"L","Pipiens",1,0,55.55,0,0,
"CSU24019","FC-091GR","NE",2025,30,2025-07-21,"G","Pipiens",50,1,22.11,64003.23,0,
"CSU24020","FC-091GR","NE",2025,30,2025-07-21,"G","Pipiens",26,1,19.95,311341.34,0,
"CSU24021","FC-066GR","NE",2025,30,2025-07-21,"G","Pipiens",12,0,55.55,0,0,
"CSU24022","FC-019","NE",2025,30,2025-07-21,"L","Tarsalis",18,0,55.55,0,0,
"CSU24023","FC-019","NE",2025,30,2025-07-21,"L","Pipiens",4,0,31.6,60.53,0,
"CSU24024","FC-014","NE",2025,30,2025-07-21,"L","Tarsalis",50,0,55.55,0,0,
"CSU24025","FC-014","NE",2025,30,2025-07-21,"L","Tarsalis",50,0,55.55,0,0,
"CSU24026","FC-014","NE",2025,30,2025-07-21,"L","Tarsalis",3,0,38.73,0.32,0,
"CSU24027","FC-014","NE",2025,30,2025-07-21,"L","Pipiens",50,0,55.55,0,0,
"CSU24028","FC-014","NE",2025,30,2025-07-21,"L","Pipiens",50,0,55.55,0,0,
"CSU24029","FC-014","NE",2025,30,2025-07-21,"L","Pipiens",50,0,55.55,0,0,
"CSU24030","FC-014","NE",2025,30,2025-07-21,"L","Pipiens",21,0,55.55,0,0,
"CSU24031","FC-066","NE",2025,30,2025-07-21,"L","Tarsalis",42,0,55.55,0,0,
"CSU24032","FC-066","NE",2025,30,2025-07-21,"L","Pipiens",50,0,28.84,458.84,0,
"CSU24033","FC-066","NE",2025,30,2025-07-21,"L","Pipiens",7,0,39.65,0.16,0,
"CSU23976","FC-054","SE",2025,29,2025-07-17,"L","Tarsalis",16,1,19.6,222146.2,0,
"CSU23977","FC-001","SW",2025,29,2025-07-17,"L","Tarsalis",23,0,55.55,0,0,
"CSU23978","FC-029","SE",2025,29,2025-07-17,"L","Tarsalis",50,0,55.55,0,0,
"CSU23979","FC-029","SE",2025,29,2025-07-17,"L","Tarsalis",16,0,34.82,4.83,0,
"CSU23980","FC-029","SE",2025,29,2025-07-17,"L","Pipiens",12,1,22.16,36394.3,0,
"CSU23981","FC-068","SW",2025,29,2025-07-17,"L","Tarsalis",32,0,55.55,0,0,
"CSU23982","FC-068","SW",2025,29,2025-07-17,"L","Pipiens",4,0,55.55,0,0,
"CSU23983","FC-029GR","SE",2025,29,2025-07-17,"G","Pipiens",29,0,29.97,147.68,0,
"CSU23984","FC-089GR","SW",2025,29,2025-07-17,"G","Pipiens",18,1,17.58,921861.19,0,"Inconclusive"
"CSU23985","FC-093","SW",2025,29,2025-07-17,"L","Tarsalis",29,0,55.55,0,0,
"CSU23986","FC-093","SW",2025,29,2025-07-17,"L","Pipiens",10,0,28.35,464.82,0,
"CSU23987","FC-062","SW",2025,29,2025-07-17,"L","Tarsalis",37,0,55.55,0,0,
"CSU23988","FC-062","SW",2025,29,2025-07-17,"L","Pipiens",12,0,55.55,0,0,
"CSU23989","FC-071","SW",2025,29,2025-07-17,"L","Tarsalis",8,0,55.55,0,0,
"CSU23990","FC-071","SW",2025,29,2025-07-17,"L","Pipiens",6,0,31.69,43.94,0,
"CSU23991","FC-057","SW",2025,29,2025-07-17,"L","Tarsalis",24,1,17.06,1331101.75,0,"Inconclusive"
"CSU23992","FC-037","SW",2025,29,2025-07-17,"L","Tarsalis",50,1,22.37,31420.34,0,
"CSU23993","FC-037","SW",2025,29,2025-07-17,"L","Tarsalis",25,0,55.55,0,0,
"CSU23994","FC-037","SW",2025,29,2025-07-17,"L","Pipiens",2,0,55.55,0,0,
"CSU23923","LV-020","LV",2025,29,2025-07-16,"L","Tarsalis",5,0,55.55,0,0,
"CSU23924","LC-053","BE",2025,29,2025-07-16,"L","Tarsalis",44,1,22.41,30596.7,0,
"CSU23925","LC-053","BE",2025,29,2025-07-16,"L","Pipiens",2,0,55.55,0,0,
"CSU23926","LC-061","BE",2025,29,2025-07-16,"L","Tarsalis",50,1,26.17,2162.71,0,
"CSU23927","LC-061","BE",2025,29,2025-07-16,"L","Tarsalis",50,0,37.29,0.85,0,
"CSU23928","LC-061","BE",2025,29,2025-07-16,"L","Tarsalis",21,0,55.55,0,0,
"CSU23929","LC-061","BE",2025,29,2025-07-16,"L","Pipiens",5,0,55.55,0,0,
"CSU23930","LC-062","BE",2025,29,2025-07-16,"L","Tarsalis",50,0,55.55,0,0,
"CSU23931","LC-062","BE",2025,29,2025-07-16,"L","Tarsalis",1,0,35.5,2.99,0,
"CSU23932","LC-062","BE",2025,29,2025-07-16,"L","Pipiens",2,0,55.55,0,0,
"CSU23933","LC-054","BE",2025,29,2025-07-16,"L","Tarsalis",50,0,55.55,0,0,
"CSU23934","LC-054","BE",2025,29,2025-07-16,"L","Tarsalis",50,1,25.57,3299.62,0,
"CSU23935","LC-054","BE",2025,29,2025-07-16,"L","Tarsalis",4,0,38.63,0.33,0,
"CSU23936","LC-054","BE",2025,29,2025-07-16,"L","Pipiens",6,0,55.55,0,0,
"CSU23937","LC-058","BE",2025,29,2025-07-16,"L","Tarsalis",46,1,24.34,7854.52,0,
"CSU23938","LC-058","BE",2025,29,2025-07-16,"L","Pipiens",1,0,55.55,0,0,
"CSU23939","LC-001","BE",2025,29,2025-07-16,"L","Tarsalis",50,0,55.55,0,0,
"CSU23940","LC-001","BE",2025,29,2025-07-16,"L","Tarsalis",34,0,55.55,0,0,
"CSU23941","LC-001","BE",2025,29,2025-07-16,"L","Pipiens",4,0,55.55,0,0,
"CSU23942","LC-060","BE",2025,29,2025-07-16,"L","Tarsalis",41,0,55.55,0,0,
"CSU23943","LC-059","BE",2025,29,2025-07-16,"L","Tarsalis",50,1,23.99,10036.35,0,
"CSU23944","LC-059","BE",2025,29,2025-07-16,"L","Tarsalis",40,0,31.33,56.6,0,
"CSU23945","LC-059","BE",2025,29,2025-07-16,"L","Pipiens",8,0,55.55,0,0,
"CSU23946","WC-055","BE",2025,29,2025-07-16,"L","Tarsalis",44,1,24.54,6787.85,0,
"CSU23947","LC-049","BE",2025,29,2025-07-16,"L","Tarsalis",50,0,55.55,0,0,
"CSU23948","LC-049","BE",2025,29,2025-07-16,"L","Tarsalis",28,1,22.4,30656.09,0,
"CSU23949","LC-049","BE",2025,29,2025-07-16,"L","Pipiens",9,1,22.68,25326.91,0,
"CSU23950","FC-061","NW",2025,29,2025-07-16,"L","Tarsalis",50,0,55.55,0,0,
"CSU23951","FC-061","NW",2025,29,2025-07-16,"L","Tarsalis",47,1,21.55,55919.1,0,
"CSU23952","FC-061","NW",2025,29,2025-07-16,"L","Pipiens",6,0,39.76,0.15,0,
"CSU23953","FC-052","NW",2025,29,2025-07-16,"L","Tarsalis",13,1,19.43,250427.33,0,
"CSU23954","FC-073","NW",2025,29,2025-07-16,"L","Tarsalis",48,0,55.55,0,0,
"CSU23955","FC-073","NW",2025,29,2025-07-16,"L","Pipiens",4,0,55.55,0,0,
"CSU23956","FC-041","NW",2025,29,2025-07-16,"L","Tarsalis",50,0,29.92,153.3,0,
"CSU23957","FC-041","NW",2025,29,2025-07-16,"L","Tarsalis",9,0,35.01,4.24,0,
"CSU23958","FC-041","NW",2025,29,2025-07-16,"L","Pipiens",10,0,55.55,0,0,
"CSU23959","FC-090GR","NW",2025,29,2025-07-16,"G","Tarsalis",2,0,34.56,5.8,0,
"CSU23960","FC-090GR","NW",2025,29,2025-07-16,"G","Pipiens",50,0,55.55,0,0,
"CSU23961","FC-090GR","NW",2025,29,2025-07-16,"G","Pipiens",24,0,55.55,0,0,
"CSU23962","FC-060","NW",2025,29,2025-07-16,"L","Tarsalis",39,1,20.56,112751.3,0,
"CSU23963","FC-060","NW",2025,29,2025-07-16,"L","Pipiens",5,0,55.55,0,0,
"CSU23964","FC-011","NW",2025,29,2025-07-16,"L","Tarsalis",10,0,33.43,12.92,0,
"CSU23965","FC-015","NW",2025,29,2025-07-16,"L","Tarsalis",10,0,55.55,0,0,
"CSU23966","FC-015","NW",2025,29,2025-07-16,"L","Pipiens",1,0,30.87,78.43,0,
"CSU23967","FC-063","NW",2025,29,2025-07-16,"L","Tarsalis",13,1,23.2,17501,0,
"CSU23968","FC-063","NW",2025,29,2025-07-16,"L","Pipiens",4,0,55.55,0,0,
"CSU23969","FC-058","SW",2025,29,2025-07-16,"L","Tarsalis",13,0,55.55,0,0,
"CSU23970","FC-058","SW",2025,29,2025-07-16,"L","Pipiens",3,0,36.77,1.23,0,
"CSU23971","FC-063GR","NW",2025,29,2025-07-16,"G","Tarsalis",1,0,38.56,0.35,0,
"CSU23972","FC-063GR","NW",2025,29,2025-07-16,"G","Pipiens",50,0,55.55,0,0,
"CSU23973","FC-063GR","NW",2025,29,2025-07-16,"G","Pipiens",29,0,55.55,0,0,
"CSU23974","FC-049","SW",2025,29,2025-07-16,"L","Tarsalis",30,0,35.03,4.19,0,
"CSU23975","FC-049","SW",2025,29,2025-07-16,"L","Pipiens",2,0,55.55,0,0,
"CSU23878","LV-089","LV",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23879","LV-089","LV",2025,29,2025-07-15,"L","Tarsalis",48,0,55.55,0,0,
"CSU23880","LV-089","LV",2025,29,2025-07-15,"L","Pipiens",3,0,55.55,0,0,
"CSU23881","LV-104","LV",2025,29,2025-07-15,"L","Tarsalis",50,1,22.14,75443.29,0,
"CSU23882","LV-104","LV",2025,29,2025-07-15,"L","Tarsalis",2,0,55.55,0,0,
"CSU23883","LV-104","LV",2025,29,2025-07-15,"L","Pipiens",2,0,38.93,0.36,0,
"CSU23884","LV-110","LV",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23885","LV-110","LV",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23886","LV-110","LV",2025,29,2025-07-15,"L","Tarsalis",2,0,55.55,0,0,
"CSU23887","LV-110","LV",2025,29,2025-07-15,"L","Pipiens",2,0,36.3,2.44,0,
"CSU23888","FC-039","SE",2025,29,2025-07-15,"L","Tarsalis",50,1,21.57,114508.99,0,
"CSU23889","FC-039","SE",2025,29,2025-07-15,"L","Tarsalis",39,1,23.07,38293.45,0,
"CSU23890","FC-039","SE",2025,29,2025-07-15,"L","Pipiens",1,0,55.55,0,0,
"CSU23891","FC-075","SE",2025,29,2025-07-15,"L","Tarsalis",16,0,55.55,0,0,
"CSU23892","FC-064","SE",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23893","FC-064","SE",2025,29,2025-07-15,"L","Pipiens",1,0,37.22,1.26,0,
"CSU23894","FC-053","SE",2025,29,2025-07-15,"L","Tarsalis",41,0,55.55,0,0,
"CSU23895","FC-075GR","SE",2025,29,2025-07-15,"G","Pipiens",22,0,55.55,0,0,
"CSU23896","FC-027","SE",2025,29,2025-07-15,"L","Tarsalis",18,1,22.34,65064.7,0,
"CSU23897","FC-027","SE",2025,29,2025-07-15,"L","Pipiens",12,0,55.55,0,0,
"CSU23898","FC-004","SE",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23899","FC-004","SE",2025,29,2025-07-15,"L","Tarsalis",15,0,55.55,0,0,
"CSU23900","FC-004","SE",2025,29,2025-07-15,"L","Pipiens",20,0,55.55,0,0,
"CSU23901","FC-074","SE",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23902","FC-074","SE",2025,29,2025-07-15,"L","Tarsalis",50,1,18.12,1418712.62,0,
"CSU23903","FC-074","SE",2025,29,2025-07-15,"L","Tarsalis",5,0,35.27,5.21,0,
"CSU23904","FC-074","SE",2025,29,2025-07-15,"L","Pipiens",7,0,38.85,0.38,0,
"CSU23905","FC-088GR","SE",2025,29,2025-07-15,"G","Tarsalis",2,0,55.55,0,0,
"CSU23906","FC-088GR","SE",2025,29,2025-07-15,"G","Pipiens",50,1,28.14,946.36,0,
"CSU23907","FC-088GR","SE",2025,29,2025-07-15,"G","Pipiens",50,0,55.55,0,0,
"CSU23908","FC-088GR","SE",2025,29,2025-07-15,"G","Pipiens",26,1,28.37,797.55,0,
"CSU23909","FC-050","SE",2025,29,2025-07-15,"L","Tarsalis",50,1,24.98,9495.28,0,
"CSU23910","FC-050","SE",2025,29,2025-07-15,"L","Pipiens",10,0,39.02,0.34,0,
"CSU23911","FC-023","SE",2025,29,2025-07-15,"L","Tarsalis",50,1,25.38,7104.51,0,
"CSU23912","FC-023","SE",2025,29,2025-07-15,"L","Tarsalis",35,0,55.55,0,0,
"CSU23913","FC-023","SE",2025,29,2025-07-15,"L","Pipiens",8,0,20.75,208299.66,0,"Inconclusive"
"CSU23914","FC-047","SE",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23915","FC-047","SE",2025,29,2025-07-15,"L","Tarsalis",35,1,23.64,25285.01,0,
"CSU23916","FC-047","SE",2025,29,2025-07-15,"L","Pipiens",3,0,38.05,0.68,0,
"CSU23917","FC-046","SE",2025,29,2025-07-15,"L","Tarsalis",50,0,55.55,0,0,
"CSU23918","FC-046","SE",2025,29,2025-07-15,"L","Tarsalis",25,1,21.84,94210.74,0,
"CSU23919","FC-046","SE",2025,29,2025-07-15,"L","Pipiens",30,0,55.55,0,0,
"CSU23920","FC-031","SE",2025,29,2025-07-15,"L","Tarsalis",50,1,21.71,50190.69,0,
"CSU23921","FC-031","SE",2025,29,2025-07-15,"L","Tarsalis",28,0,55.55,0,0,
"CSU23922","FC-031","SE",2025,29,2025-07-15,"L","Pipiens",4,0,55.55,0,0,
"BOU00287","BC-20","BC",2025,29,2025-07-14,"L","Tarsalis",49,0,55.55,0,0,
"BOU00288","BC-22","BC",2025,29,2025-07-14,"L","Tarsalis",49,0,28.7,361.66,0,
"BOU00289","BC-24","BC",2025,29,2025-07-14,"L","Tarsalis",49,0,35.93,2.21,0,
"BOU00290","BC-25","BC",2025,29,2025-07-14,"L","Tarsalis",49,0,55.55,0,0,
"BOU00291","BC-26","BC",2025,29,2025-07-14,"L","Tarsalis",49,0,55.55,0,0,
"CSU23832","LV-069","LV",2025,29,2025-07-14,"L","Tarsalis",24,1,25.18,8181.47,0,
"CSU23833","LV-095","LV",2025,29,2025-07-14,"L","Tarsalis",50,1,22.53,56928.38,0,
"CSU23834","LV-095","LV",2025,29,2025-07-14,"L","Tarsalis",50,1,23.99,19613.85,0,
"CSU23835","LV-095","LV",2025,29,2025-07-14,"L","Tarsalis",50,0,55.55,0,0,
"CSU23836","LV-095","LV",2025,29,2025-07-14,"L","Tarsalis",35,1,21.39,130901.65,0,
